MLNLAYER	COMBINED_TYPE	epoch	frac	early_avg_acc_lstm	early_avg_acc_mln	early_avg_acc_lstm_mln	final_framewise_avg_acc_lstm	final_framewise_avg_acc_mln	final_framewise_avg_acc_lstm_mln	class_framewise_avg_acc_lstm	class_framewise_avg_acc_mln	class_framewise_avg_acc_lstm_mln	classcount	early_class_framewise_avg_acc_lstm	early_class_framewise_avg_acc_mln	early_class_framewise_avg_acc_lstm_mln	early_classcount
False	conflation	0	0.5	0.6263736263736264	0.5384615384615384	0.8131868131868132	0.612454984209586	0.48557072381130295	0.7208612568005893	[0.26430517711171664, 0.9380281690140845, 0.7628865979381443, 0.08951965065502183, 0.9466019417475728, 0.3850129198966408, 0.8704402515723271]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.4645776566757493, 0.8591549295774648, 0.8824742268041237, 0.5971615720524017, 0.7928802588996764, 0.5839793281653747, 0.789937106918239]	[734, 1065, 485, 916, 618, 387, 795]	[0.2692307692307692, 1.0, 0.76, 0.07407407407407407, 1.0, 0.38461538461538464, 0.92]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.5, 1.0, 0.84, 0.8518518518518519, 0.8888888888888888, 0.7307692307692307, 0.88]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	1	0.5	0.7472527472527473	0.5384615384615384	0.8241758241758241	0.6795203617811654	0.48557072381130295	0.7351059142843287	[0.6171662125340599, 0.8262910798122066, 0.8948453608247423, 0.28602620087336245, 0.8220064724919094, 0.3462532299741602, 0.9220125786163522]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.6811989100817438, 0.8272300469483568, 0.8845360824742268, 0.5862445414847162, 0.813915857605178, 0.36175710594315247, 0.9207547169811321]	[734, 1065, 485, 916, 618, 387, 795]	[0.6923076923076923, 0.9230769230769231, 0.88, 0.4074074074074074, 0.9259259259259259, 0.4230769230769231, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.7692307692307693, 0.9230769230769231, 0.88, 0.7777777777777778, 0.9259259259259259, 0.5, 1.0]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	2	0.5	0.8131868131868132	0.5384615384615384	0.8461538461538461	0.750512901428804	0.48557072381130295	0.7774370540864473	[0.659400544959128, 0.8215962441314554, 0.9876288659793815, 0.4606986899563319, 0.8673139158576052, 0.4134366925064599, 0.9761006289308176]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.6825613079019074, 0.8704225352112676, 0.9876288659793815, 0.5676855895196506, 0.8495145631067961, 0.4186046511627907, 0.979874213836478]	[734, 1065, 485, 916, 618, 387, 795]	[0.8076923076923077, 0.8846153846153846, 1.0, 0.5555555555555556, 0.9259259259259259, 0.5384615384615384, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.8076923076923077, 0.9615384615384616, 1.0, 0.7037037037037037, 0.9259259259259259, 0.5384615384615384, 1.0]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	3	0.5	0.8406593406593407	0.5384615384615384	0.8571428571428571	0.7988244759046585	0.48557072381130295	0.8137602063119728	[0.952316076294278, 0.7323943661971831, 0.9958762886597938, 0.7041484716157205, 0.8705501618122977, 0.27906976744186046, 0.9811320754716981]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9754768392370572, 0.7474178403755869, 0.9958762886597938, 0.7358078602620087, 0.8543689320388349, 0.31007751937984496, 0.9823899371069182]	[734, 1065, 485, 916, 618, 387, 795]	[0.9615384615384616, 0.7692307692307693, 1.0, 0.8888888888888888, 0.9259259259259259, 0.34615384615384615, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.8076923076923077, 1.0, 0.8888888888888888, 0.9259259259259259, 0.38461538461538464, 1.0]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	4	0.5	0.8846153846153846	0.5384615384615384	0.8956043956043956	0.8340590079079906	0.48557072381130295	0.8581843067297787	[0.9373297002724795, 0.6638497652582159, 0.9649484536082474, 0.6855895196506551, 0.8737864077669902, 0.5736434108527132, 0.9358490566037736]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9618528610354223, 0.780281690140845, 0.9690721649484536, 0.7336244541484717, 0.8559870550161812, 0.599483204134367, 0.9371069182389937]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.8461538461538461, 1.0, 0.7777777777777778, 0.9259259259259259, 0.6538461538461539, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9230769230769231, 0.96, 0.7777777777777778, 0.9259259259259259, 0.6923076923076923, 1.0]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	5	0.5	0.9230769230769231	0.5384615384615384	0.9285714285714286	0.8865563662131626	0.48557072381130295	0.8904924570881111	[0.9237057220708447, 0.8131455399061033, 0.9690721649484536, 0.9170305676855895, 0.8932038834951457, 0.6408268733850129, 0.949685534591195]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9332425068119891, 0.8384976525821596, 0.9670103092783505, 0.9301310043668122, 0.8786407766990292, 0.648578811369509, 0.9522012578616352]	[734, 1065, 485, 916, 618, 387, 795]	[0.9615384615384616, 0.9230769230769231, 0.96, 0.9629629629629629, 0.9259259259259259, 0.7307692307692307, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.9615384615384616, 0.9230769230769231, 0.96, 0.9629629629629629, 0.9259259259259259, 0.7692307692307693, 1.0]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	6	0.5	0.9230769230769231	0.5384615384615384	0.9230769230769231	0.8839877122682183	0.48557072381130295	0.8841329545829589	[0.8365122615803815, 0.927699530516432, 0.9649484536082474, 0.8973799126637555, 0.959546925566343, 0.5788113695090439, 0.9144654088050315]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.8583106267029973, 0.9352112676056338, 0.9608247422680413, 0.9213973799126638, 0.9288025889967637, 0.5762273901808785, 0.9144654088050315]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 0.9629629629629629, 0.6923076923076923, 0.88]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 0.9629629629629629, 0.6923076923076923, 0.88]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	7	0.5	0.9175824175824175	0.5384615384615384	0.9230769230769231	0.8814829391175187	0.48557072381130295	0.8847210619515937	[0.9495912806539509, 0.9267605633802817, 0.9938144329896907, 0.6637554585152838, 0.8980582524271845, 0.689922480620155, 0.9685534591194969]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9577656675749319, 0.936150234741784, 0.9938144329896907, 0.6703056768558951, 0.9077669902912622, 0.689922480620155, 0.9710691823899371]	[734, 1065, 485, 916, 618, 387, 795]	[0.9615384615384616, 1.0, 1.0, 0.7407407407407407, 0.8888888888888888, 0.8846153846153846, 0.96]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.9615384615384616, 1.0, 1.0, 0.7407407407407407, 0.9259259259259259, 0.8846153846153846, 0.96]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	8	0.5	0.8626373626373627	0.5384615384615384	0.8791208791208791	0.8450573739825503	0.48557072381130295	0.8528994914722298	[0.9577656675749319, 0.968075117370892, 0.7278350515463917, 0.9213973799126638, 0.8058252427184466, 0.5090439276485789, 0.9761006289308176]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9618528610354223, 0.9624413145539906, 0.7257731958762886, 0.9246724890829694, 0.8446601941747572, 0.5142118863049095, 0.9773584905660377]	[734, 1065, 485, 916, 618, 387, 795]	[0.9615384615384616, 0.9615384615384616, 0.72, 0.9629629629629629, 0.7777777777777778, 0.6538461538461539, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.9615384615384616, 0.9615384615384616, 0.72, 0.9629629629629629, 0.8888888888888888, 0.6538461538461539, 1.0]	[26, 26, 25, 27, 27, 26, 25]
False	conflation	9	0.5	0.9615384615384616	0.5384615384615384	0.9615384615384616	0.9505805095319763	0.48557072381130295	0.9507141511265198	[0.9754768392370572, 0.9793427230046948, 1.0, 0.9606986899563319, 0.948220064724919, 0.7416020671834626, 0.9735849056603774]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9754768392370572, 0.984037558685446, 1.0, 0.9639737991266376, 0.948220064724919, 0.7416020671834626, 0.9735849056603774]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 1.0, 1.0, 0.9629629629629629, 0.9259259259259259, 0.8461538461538461, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 1.0, 1.0, 0.9629629629629629, 0.9259259259259259, 0.8461538461538461, 1.0]	[26, 26, 25, 27, 27, 26, 25]
